物品ID	物品名称	物品类型	稀有度	物品介绍
949	金馒头蟹	换算道具	3	随着岁月的流逝，金色光芒更加耀眼的馒头蟹。目前为止所长成的样子，被称为罕见的“活黄金”。
950	野槌蛇	换算道具	3	仅依据目击者的证词，无法确定存在的梦幻生物。因悬赏奖金及众多的传言，而成为稀有野兽的代名词。
951	幼小仙人掌	换算道具	3	从名为艾欧泽亚的异世界误闯此地，外型彷佛植物的不可思议生物。逃跑的速度非常快。
952	黄金片碎片	素材	3	铜馒头蟹所采集到的绚辉龙痕迹的碎片。<STYL MOJI_YELLOW_DEFAULT>（换金道具）</STYL>
953	黄金片块	素材	3	仅采集黄金比重较高部份的绚辉龙痕迹块。<STYL MOJI_YELLOW_DEFAULT>（换金道具）</STYL>
954	Unavailable	素材	3	Unavailable
955	塞努的发翔羽	素材	3	塞努是为了报仇而打击压迫,抱打不平的刺客的猎鹰拍档。将他的发翔羽交给加工屋会...?
956	伊格尼法印	物品	3	猎魔人所使用的咒文之一。让前方产生火焰，烧毁目标对象。对于弱点是火的怪物很有效果。
957	猎人的符文石	物品	3	杰洛特送给一起进行调查的猎人的异世界石头。刻有操控火焰的魔法之印。
958	孽鬼	换算道具	3	一种异世界的怪物。单独出现时无害，但成群时会变得凶暴，没有猎魔人将很难对付。
959	Unavailable	素材	3	Unavailable
960	Unavailable	素材	3	Unavailable
961	松软票	素材	3	上面画有一对雌雄柔毛秧鸡的票。交给加工屋就会有好事发生？！
962	钢针票	素材	3	上面画有大粗毛秧鸡的票。交给加工屋就会有好事发生？！
963	第一期团票	素材	3	上面画有第一期团的团旗和徽章的票。交给加工屋就会有好事发生？！
964	Invalid Message	素材	3	Invalid Message
965	炎妃龙票	素材	7	上面画有一对雌雄炎龙共鸣模样的票。交给加工屋就会...？！
966	透明的石头	换算道具	4	满溢着清澈透明的光辉，相当不可思议的石头。<STYL MOJI_YELLOW_DEFAULT>（结算道具）</STYL>
967	幼小仙人花	换算道具	3	从名为艾欧泽亚的异世界误闯此地，外型彷佛植物的不可思议生物。头上长着数十年才开一次的梦幻之花。
968	仙人掌	换算道具	3	从名为艾欧泽亚的异世界误闯此地，外型彷佛植物的不可思议生物。一旦遭受刺激就会射出一千根针。
969	伪装票	素材	3	上面画有蘑菇猪和艾露猫的票。交给调查资源管理所就会有好事发生！？
970	伪装票2	素材	3	画有布制眼罩和摇曳鳗的票。交给调查资源管理所就会有好事发生！？
971	伪装票3	素材	3	上面画有搔鸟与骷髅的票。交给调查资源管理所就会有好事发生！？
972	甲虫票	素材	3	上面画有黑色王者雄姿的票。交给调查资源管理所就会有好事发生？！
973	Unavailable	素材	3	Unavailable
974	Unavailable	素材	3	Unavailable
975	幻象棱晶	素材	7	据说会映出幻影的稀有石头。将这东西交给调查资源管理所就会有好事发生！？
976	HARDUMMY	素材	7	HARDUMMY
977	灼热燃烧的武器	素材	6	从绚辉龙身上剥落的武器。融解多种稀有金属而成，具威胁性的材质。<STYL MOJI_YELLOW_DEFAULT>（调查结束后鉴定）</STYL>
978	绚辉龙的皇金块	素材	7	获取自历战王绚辉龙，闪耀着白金光辉的金块。交给加工屋后，他们会制作别有风味的防具。
979	鹿首精的木爪	素材	5	鹿首精的上位素材。尖锐的爪子，被其攻击会留下深深的伤痕。
980	鹿首精的树爪	素材	6	古代鹿首精的上位素材。在异世界被奉为土着之神崇拜的鹿首精之爪。
981	鹿首精的讨伐之证	素材	6	讨伐了鹿首精的证明。在异世界里有将其挂在自己马鞍上的习惯。
982	古代鹿首精的讨伐之证	素材	7	古代鹿首精的上位素材。具有强大魔力的头部，有难以估计的黑暗潜藏于其中。
983	怪物的咒骨	素材	5	鹿首精的上位素材。成为狡猾又残酷的鹿首精牺牲品的骨头。
984	怪物的古代咒骨	素材	6	古代鹿首精的上位素材。被多层带有魔力的树枝缠上之骨头。
985	鹿首精的咒角	素材	5	鹿首精的上位素材。因古代树蕴含的丰富力量而成长，非常恐怖的头骨之角。
986	鹿首精的古代咒角	素材	6	古代鹿首精的上位素材。能让其他怪物感到畏惧，巨大又有威严的角。
987	鹿首精的树脂	素材	5	鹿首精分泌的树脂。因为潜藏着未知的力量，需要慎重应对。
988	突变诱发剂	素材	7	具有能更进一步引导出猎魔人战斗能力效果的诱发剂。带到调查资源管理所去的话…？
989	孽鬼卡片(攻)	素材	7	杰洛特送给喜欢孽鬼的生物调查员的卡片。交给加工屋就可生产随从武器。
990	孽鬼卡片(守)	素材	7	杰洛特送给喜欢孽鬼的生物调查员的卡片。交给加工屋就可生产随从武器。
991	Unavailable	素材	3	Unavailable
992	Unavailable	素材	3	Unavailable
993	Unavailable	素材	3	Unavailable
994	Unavailable	素材	3	Unavailable
995	Unavailable	素材	3	Unavailable
996	Unavailable	素材	3	Unavailable
997	Unavailable	素材	3	Unavailable
998	Unavailable	素材	3	Unavailable
999	刺客衣装	物品	3	增加移动速度，并能迅速隐藏。能在不被怪物察觉下，给予伤害。
1000	热饮	物品	0	可缓和寒气一段时间的饮料。
1001	Unavailable	物品	3	Unavailable
1002	Unavailable	物品	3	Unavailable
1003	高级餐券	素材	4	所有食材都在新鲜状态下端上，而且还能免费用餐的究极餐券。
1004	观察用具	物品	3	能记录当下的景色。登录至快捷键后，也可于据点使用。
1005	坐骑呼哨	物品	3	可呼叫能够骑乘的随从怪物。
1006	辣椒	物品	0	作为热饮的核心素材的植物。
1007	落阳草的花	物品	3	含有能治愈伤口功效的的植物。通过与不死虫调和，就能发挥出效果。
1008	生命大粉尘	物品	5	将可大幅回复体力的粉尘撒向四周。
1009	结晶化骨片	换算道具	8	于聚魔之地发现的特殊骨片。可能是受到了地脉的影响。<STYL MOJI_YELLOW_DEFAULT>（结算道具）</STYL>
1010	结晶化龙骨	换算道具	9	于聚魔之地发现的特殊龙骨。会依据采集地带散发出不同的光芒。<STYL MOJI_YELLOW_DEFAULT>（结算道具）</STYL>
1011	结晶化古龙骨	换算道具	10	于聚魔之地发现的特殊古龙骨。能感受到超越人智、漫长无尽历史的洪流。<STYL MOJI_YELLOW_DEFAULT>（结算道具）</STYL>
1012	Unavailable	物品	3	Unavailable
1013	Unavailable	物品	3	Unavailable
1014	Unavailable	物品	3	Unavailable
1015	Unavailable	物品	3	Unavailable
1016	Unavailable	物品	3	Unavailable
1017	Unavailable	物品	3	Unavailable
1018	Unavailable	物品	3	Unavailable
1019	Unavailable	物品	3	Unavailable
1020	Unavailable	物品	3	Unavailable
1021	Unavailable	物品	0	Unavailable
1022	蜜虫大毅力口哨	物品	3	对随从艾露猫下达指示， 让它使用随从道具。
1023	地雷虫笼口哨	物品	3	对随从艾露猫下达指示， 让它使用随从道具。
1024	大盾稻草人口哨	物品	3	对随从艾露猫下达指示， 让它使用随从道具。
1025	爆音铜锣口哨	物品	3	对随从艾露猫下达指示， 让它使用随从道具。
1026	盗掠连击口哨	物品	3	对随从艾露猫下达指示， 让它使用随从道具。
1027	喷火壶爆弹口哨	物品	3	对随从艾露猫下达指示， 让它使用随从道具。
1028	金钱	物品	0	Unavailable
1029	调查点数	物品	0	Unavailable
1030	绯鸢石	素材	8	可以在矿脉采掘到的大师级矿石。可精炼出品质比灵鹤石更好的金属。
1031	云鸠石	素材	8	容易在瘴气之谷采取的矿石。能与各种素材结合，含有柔软又有优良耐久性的矿石。
1032	灵脉结晶	素材	8	可在大师级采掘到的石头。具有多重璀璨光辉的结晶。是一种新发现的素材，性质上还有许多不明之处。
1033	Unavailable	物品	3	Unavailable
1034	纯水晶	素材	9	光水晶的大师级素材。硬度非常高，在工房等处被用来当作道具。
1035	Unavailable	物品	3	Unavailable
1036	渊水晶	素材	8	可在陆珊瑚台地采集的矿石。是由太古时期群居生物的骨骼在高压环境下形成的矿物。
1037	雪光金属	素材	8	可在永霜冻土采掘的矿石。有各式各样用途的贵金属。在光线照射下会发出蓝白色光辉。
1038	灵晶原石	素材	9	作为护石素材不可或缺的石头。拥有仿佛不属于这个世界的光辉，散发着特别的力量。
1039	冥晶原石	素材	10	作为护石素材不可或缺的石头。带有深沉黑暗的光芒，感受到至今不同境界的力量
1040	王铠玉	素材	8	蒸镀在武具上提高强度的素材。可非常大幅提升防具的强化值。
1041	真铠玉	素材	9	蒸镀在武具上提高强度的素材。可极大幅提升防具的强化值。
1042	顽强重骨	素材	8	可在骨冢采集的大师级素材。 虽然加工耗时，但有机会打造出所向披靡的强度。
1043	结冻冰骨	素材	8	可在永霜冻土采集的骨素材。在封闭的冻结大地上经过了长年的淬炼。
1044	古老巨龙骨	素材	9	可在骨冢采集的贵重大师级素材。在太古时期支配此地的未知古龙的珍稀骨头。
1045	Unavailable	物品	3	Unavailable
1046	Unavailable	物品	3	Unavailable
1047	Unavailable	物品	3	Unavailable
1048	太古碎片	素材	8	随从探险队在大师级中发现的金属碎片。具有相当硬度，似乎能用来做什么……
1049	强龙骨	素材	8	可从大师级大型怪物采集的骨素材。拥有压倒性的存在感与强力感。
1050	重龙骨	素材	9	可从大师级大型怪物采集的骨素材。具有相当沉重的重量。
1051	刚龙骨	素材	9	从大师级大型怪物采集的骨素材。十分结实，可耐受惊人的强烈攻击所产生的冲击。
1052	Unavailable	物品	3	Unavailable
1053	太古龙骨	素材	11	可从大师级的古龙种采集的素材。虽然有点粗糙，威严的形状令人感受到悠久的时光。
1054	强韧之爪	素材	8	小型牙龙种的大师级素材。能够直接当作武器使用，强韧度与锐利度兼备。
1055	怪物特浓体液	素材	8	小型甲虫种的大师级素材。收集了被严选出体液最浓厚的部分，令人不想碰触……
1056	剧烈毒袋	素材	8	怪物的内脏器官之一。积存有强烈毒液的袋子，使用时需要非常小心。
1057	浓缩麻痹袋	素材	8	怪物的内脏器官之一。蓄积着浓缩的神经性毒素器官，使用上需要注意。
1058	失神昏睡袋	素材	8	怪物的内脏器官之一。以拥有能让狂暴怪物瞬间倒地的睡眠效果自豪。
1059	业炎袋	素材	8	怪物的内脏器官之一。充满了能引起大爆炸的粉尘，非常危险！
1060	特大水袋	素材	8	怪物的内脏器官之一。蓄积着大量水分，保水性卓越的特大袋子。
1061	瞬间冻结袋	素材	8	怪物的内脏器官之一。秘藏着激烈的冷冻效果，能让周围瞬间冰封。
1062	雷电袋	素材	8	怪物的内脏器官之一。蓄积着与雷电同等的电力，从袋中传出轰隆轰隆的声音。
1063	幻鸟龙玉	素材	8	非常稀有的高纯度鸟龙玉。容易损坏，剥取时需要相当的技巧。
1064	大龙玉	素材	8	龙玉历经岁月流沉淀，成长为巨大硕伟的矿物。散发着不可思议的光芒。
1065	古龙的净血	素材	10	含有较多特定成分的古龙之血。虽知有所差异，但细节尚未明朗。
1066	古龙的大宝玉	素材	11	在极其长寿的古龙体内，以极低机率生成的巨大宝玉。
1067	Unavailable	物品	3	Unavailable
1068	顶级的毛皮	素材	8	小型怪物的大师级素材。可经由剥取获得。有防寒性质，常用于防具上。
1069	雪鹿角	素材	8	雪鹿的大师级素材。可经由剥取获得。是用途广泛、应用性佳的材质。
1070	Unavailable	物品	3	Unavailable
1071	巨蜂的斩羽	素材	8	巨蜂的大师级素材。可经由剥取获得。材质轻巧锐利，常用于武器上。
1072	Unavailable	物品	3	Unavailable
1073	巨甲虫的斩羽	素材	8	巨甲虫的大师级素材。可经由剥取获得。材质轻巧锐利，常用于武器上。
1074	Unavailable	物品	3	Unavailable
1075	咬鱼的厚皮	素材	8	咬鱼的大师级素材。可经由剥取获得。耐水性佳，常用于防具上。
1076	咬鱼的钢须	素材	8	咬鱼的大师级素材。可经由剥取获得。材质坚实，常用于防具上。
1077	翼龙的特上皮	素材	8	翼龙种的大师级素材。可经由剥取获得。材质轻巧，常用于防具上。
1078	酸翼龙的刚爪	素材	8	酸翼龙的大师级素材。主要经由剥取获得。泛用性高、用途广泛。
1079	Unavailable	物品	3	Unavailable
1080	冬翼龙的刚爪	素材	8	冬翼龙的大师级素材。可经由剥取获得。材质特殊，只能用于限定的装备。
1081	冠突龙的重壳	素材	8	冠突龙的大师级素材。可经由剥取获得。材质坚硬牢固，常用于防具上。
1082	Unavailable	物品	3	Unavailable
1083	突击龙的重壳	素材	8	突击龙的大师级素材。可经由剥取获得。材质坚硬牢固，常用于防具上。
1084	Unavailable	物品	3	Unavailable
1085	贼龙的厚鳞	素材	8	贼龙的大师级素材。可经由剥取入手。是用途广泛、应用性佳的材质。
1086	Unavailable	物品	3	Unavailable
1087	猫蜥龙的厚鳞	素材	8	猫蜥龙的大师级素材。经由剥取获得。是用途广泛、应用性佳的材质。
1088	Unavailable	物品	3	Unavailable
1089	痹贼龙厚鳞	素材	8	痹贼龙的大师级素材。可经由剥取获得。是用途广泛、应用性佳的材质。
1090	Unavailable	物品	3	Unavailable
1091	冰豺狼的厚毛皮	素材	8	冰豺狼的大师级素材。可经由剥取获得。是用途广泛、应用性佳的材质。
1092	Unavailable	物品	3	Unavailable
1093	大贼龙的厚鳞	素材	8	大贼龙的大师级素材。主要经由剥取获得。泛用性高、用途广泛。
1094	大贼龙的厚皮	素材	8	大贼龙的大师级素材。主要经由报酬获得。材质柔软，常用于防具上。
1095	大贼龙的刚爪	素材	8	大贼龙的大师级素材。容易经由破坏两只前脚部位获得。材质锐利，常用于武器上。
1096	大贼龙的大鬃毛	素材	8	大贼龙的大师级素材。容易经由破坏头部部位获得。是用途广泛、应用性佳的材质。
1097	搔鸟的厚鳞	素材	8	搔鸟的大师级素材。主要经由剥取获得。泛用性高、用途广泛。
