武器类型ID	武器类型	武器ID	武器名称	稀有度	模型类型	主模型地址	附件模型地址
4	大锤	161	水流花仙·改	9	独立模型	wp/ham/ham009	
4	大锤	162	水流花神	10	独立模型	wp/ham/ham009	
4	大锤	163	冰尖强锤1	9	组合模型	wp/ham/bs_ham001	wp/ham/parts/op_ham017
4	大锤	164	冰尖强锤2	9	组合模型	wp/ham/bs_ham001	wp/ham/parts/op_ham017
4	大锤	165	蛇神战锤1	8	组合模型	wp/ham/bs_ham008	wp/ham/parts/op_ham006
4	大锤	166	蛇神战锤2	9	组合模型	wp/ham/bs_ham008	wp/ham/parts/op_ham006
4	大锤	167	夜神大锤1	8	组合模型	wp/ham/bs_ham001	wp/ham/parts/op_ham015
4	大锤	168	夜神大锤2	9	组合模型	wp/ham/bs_ham001	wp/ham/parts/op_ham015
4	大锤	169	花之女神·改	8	独立模型	wp/ham/ham002	
4	大锤	170	圣地花神	9	独立模型	wp/ham/ham002	
4	大锤	171	隐密破击者	9	独立模型	wp/ham/ham012	
4	大锤	172	隐密破击者·改	9	独立模型	wp/ham/ham012	
4	大锤	173	夜行锤【常暗】	10	独立模型	wp/ham/ham012	
4	大锤	174	雷光强锤4	8	组合模型	wp/ham/bs_ham002	
4	大锤	175	王锤神雷	9	独立模型	wp/ham/ham020	
4	大锤	176	王锤神雷·改	10	独立模型	wp/ham/ham020	
4	大锤	177	王牙锤【大雷】	11	独立模型	wp/ham/ham020	
4	大锤	178	狱锤龙额	10	独立模型	wp/ham/ham021	
4	大锤	179	狼牙锤【食狱】	11	独立模型	wp/ham/ham021	
4	大锤	180	盖亚终结者 1	8	组合模型	wp/ham/bs_ham009	
4	大锤	181	盖亚终结者 2	9	组合模型	wp/ham/bs_ham009	
4	大锤	182	盖亚终结者 3	10	组合模型	wp/ham/bs_ham009	
4	大锤	183	严冰风云者	10	组合模型	wp/ham/bs_ham010	
4	大锤	184	冰军极地	11	组合模型	wp/ham/bs_ham010	
4	大锤	185	恶灵的复仇	10	独立模型	wp/ham/ham010	
4	大锤	186	渊薮恶灵	11	独立模型	wp/ham/ham010	
4	大锤	187	骨锤龙终结者 1	8	组合模型	wp/ham/bs_ham009	wp/ham/parts/op_ham007
4	大锤	188	骨锤龙终结者 2	9	组合模型	wp/ham/bs_ham009	wp/ham/parts/op_ham007
4	大锤	189	轰龙纹锤	9	独立模型	wp/ham/ham019	
4	大锤	190	轰龙纹锤·改	9	独立模型	wp/ham/ham019	
4	大锤	191	轰锤【虎丸】	10	独立模型	wp/ham/ham019	
4	大锤	192	重甲锤爆锤龙1	9	组合模型	wp/ham/bs_ham004	wp/ham/parts/op_ham010
4	大锤	193	重甲锤爆锤龙2	9	组合模型	wp/ham/bs_ham004	wp/ham/parts/op_ham010
4	大锤	194	灼炎之吞噬者	9	独立模型	wp/ham/ham014	
4	大锤	195	灼炎之吞噬者·改	9	独立模型	wp/ham/ham014	
4	大锤	196	斩龙锤能源	10	独立模型	wp/ham/ham014	
4	大锤	197	巢穴钩爪1	8	组合模型	wp/ham/bs_ham009	wp/ham/parts/op_ham001
4	大锤	198	巢穴钩爪2	9	组合模型	wp/ham/bs_ham009	wp/ham/parts/op_ham001
4	大锤	199	巨牛大蹄1	8	组合模型	wp/ham/bs_ham004	wp/ham/parts/op_ham019
4	大锤	200	巨牛大蹄2	9	组合模型	wp/ham/bs_ham004	wp/ham/parts/op_ham019
4	大锤	201	Unavailable	0	组合模型	wp/ham/bs_ham001	
4	大锤	202	爆锤战锤3	9	组合模型	wp/ham/bs_ham004	wp/ham/parts/op_ham009
4	大锤	203	混沌战锤	9	组合模型	wp/ham/bs_ham004	wp/ham/parts/op_ham023
4	大锤	204	硫铁合交	9	独立模型	wp/ham/ham015	
4	大锤	205	暗穴硫斩锤	10	独立模型	wp/ham/ham015	
4	大锤	206	土砂龙冲击1	8	组合模型	wp/ham/bs_ham009	wp/ham/parts/op_ham003
4	大锤	207	土砂龙冲击2	9	组合模型	wp/ham/bs_ham009	wp/ham/parts/op_ham003
4	大锤	208	碎龙之尾	9	独立模型	wp/ham/ham013	
4	大锤	209	爆锤月之尾	10	独立模型	wp/ham/ham013	
4	大锤	210	碎光之灭锤	11	独立模型	wp/ham/ham026	
4	大锤	211	蛮颚龙之猛槌1	8	组合模型	wp/ham/bs_ham009	wp/ham/parts/op_ham004
4	大锤	212	蛮颚龙之猛槌2	9	组合模型	wp/ham/bs_ham009	wp/ham/parts/op_ham004
4	大锤	213	自由雷颚1	9	组合模型	wp/ham/bs_ham004	wp/ham/parts/op_ham014
4	大锤	214	自由雷颚2	9	组合模型	wp/ham/bs_ham004	wp/ham/parts/op_ham014
4	大锤	215	封龙大槌1	9	组合模型	wp/ham/bs_ham009	
4	大锤	216	封龙大槌2	10	组合模型	wp/ham/bs_ham009	
4	大锤	217	明珠在掌－降魔－	11	独立模型	wp/ham/ham016	
4	大锤	218	真·活火激发熔山龙爆锤	10	独立模型	wp/ham/ham006	
4	大锤	219	超越钢龙锤	10	独立模型	wp/ham/ham001	
4	大锤	220	冥灯龙大锤改	11	组合模型	wp/ham/bs_ham001	wp/ham/parts/op_ham011
4	大锤	221	拘束之棺	10	独立模型	wp/ham/ham003	
4	大锤	222	业锤食欲	11	独立模型	wp/ham/ham017	
4	大锤	223	硬梆梆地狱	10	独立模型	wp/ham/ham018	
4	大锤	224	怒发锤	10	独立模型	wp/ham/ham024	
4	大锤	225	鬼神锤【金鬼】	11	独立模型	wp/ham/ham025	
4	大锤	226	煌黑之坚锤	10	独立模型	wp/ham/ham028	
4	大锤	227	煌黑坚锤破毁	11	独立模型	wp/ham/ham028	
4	大锤	228	魂焰刚锤·炎妃	11	组合模型	wp/ham/bs_ham007	
4	大锤	229	魂焰刚锤·灭尽	11	组合模型	wp/ham/bs_ham007	wp/ham/parts/op_ham005
4	大锤	230	魂焰刚锤·冥灯	11	组合模型	wp/ham/bs_ham007	wp/ham/parts/op_ham011
4	大锤	231	全熟肉【特选】	9	独立模型	wp/ham/ham029	
4	大锤	232	超全熟肉【顶级】	10	独立模型	wp/ham/ham029	
4	大锤	233	宇宙征服！超级8！	11	独立模型	wp/ham/ham030	
4	大锤	234	Unavailable	0	组合模型	wp/ham/bs_ham001	
4	大锤	235	公会宫殿链锤	9	独立模型	wp/ham/ham031	
4	大锤	236	Unavailable	0	组合模型	wp/ham/bs_ham001	
4	大锤	237	Unavailable	0	组合模型	wp/ham/bs_ham001	
4	大锤	238	怒发豪大金狮	11	独立模型	wp/ham/ham024	
4	大锤	239	黑羽凶槌1	9	组合模型	wp/ham/bs_ham009	wp/ham/parts/op_ham021
4	大锤	240	黑羽凶槌2	10	组合模型	wp/ham/bs_ham009	wp/ham/parts/op_ham021
4	大锤	241	北极星重击	10	独立模型	wp/ham/ham032	
4	大锤	242	黑龙灭锤	10	独立模型	wp/ham/ham033	
4	大锤	243	黑龙歼灭锤	11	独立模型	wp/ham/ham033	
4	大锤	244	Unavailable	0	组合模型	wp/ham/bs_ham001	
4	大锤	245	宫廷十字锤【锻星】	11	独立模型	wp/ham/ham031	
4	大锤	246	Unavailable	0	组合模型	wp/ham/bs_ham001	
4	大锤	247	Unavailable	0	组合模型	wp/ham/bs_ham001	
4	大锤	248	Unavailable	0	组合模型	wp/ham/bs_ham001	
4	大锤	249	赤龙攫获锤·火	11	独立模型 (冥赤武器)	wp/ham/ham027	
4	大锤	250	赤龙攫获锤·水	11	独立模型 (冥赤武器)	wp/ham/ham027	
4	大锤	251	赤龙攫获锤·冰	11	独立模型 (冥赤武器)	wp/ham/ham027	
4	大锤	252	赤龙攫获锤·雷	11	独立模型 (冥赤武器)	wp/ham/ham027	
4	大锤	253	赤龙攫获锤·龙	11	独立模型 (冥赤武器)	wp/ham/ham027	
4	大锤	254	赤龙攫获锤·毒	11	独立模型 (冥赤武器)	wp/ham/ham027	
4	大锤	255	赤龙攫获锤·麻痹	11	独立模型 (冥赤武器)	wp/ham/ham027	
4	大锤	256	赤龙攫获锤·睡眠	11	独立模型 (冥赤武器)	wp/ham/ham027	
4	大锤	257	赤龙攫获锤·爆破	11	独立模型 (冥赤武器)	wp/ham/ham027	
4	大锤	258	赤龙攫获锤·火	11	独立模型 (冥赤武器)	wp/ham/ham034	
4	大锤	259	赤龙攫获锤·水	11	独立模型 (冥赤武器)	wp/ham/ham034	
4	大锤	260	赤龙攫获锤·冰	11	独立模型 (冥赤武器)	wp/ham/ham034	
4	大锤	261	赤龙攫获锤·雷	11	独立模型 (冥赤武器)	wp/ham/ham034	
4	大锤	262	赤龙攫获锤·龙	11	独立模型 (冥赤武器)	wp/ham/ham034	
4	大锤	263	赤龙攫获锤·毒	11	独立模型 (冥赤武器)	wp/ham/ham034	
4	大锤	264	赤龙攫获锤·麻痹	11	独立模型 (冥赤武器)	wp/ham/ham034	
4	大锤	265	赤龙攫获锤·睡眠	11	独立模型 (冥赤武器)	wp/ham/ham034	
4	大锤	266	赤龙攫获锤·爆破	11	独立模型 (冥赤武器)	wp/ham/ham034	
4	大锤	267	金色的锤子·水	9	组合模型 (凯罗武器)	wp/ham/bs_ham005	
4	大锤	268	金色的锤子·冰	9	组合模型 (凯罗武器)	wp/ham/bs_ham005	
4	大锤	269	金色的锤子·雷	9	组合模型 (凯罗武器)	wp/ham/bs_ham005	
4	大锤	270	金色的锤子·搔	9	组合模型 (凯罗武器)	wp/ham/bs_ham005	wp/ham/parts/op_ham001
4	大锤	271	金色的锤子·毒妖	9	组合模型 (凯罗武器)	wp/ham/bs_ham005	wp/ham/parts/op_ham002
4	大锤	272	金色的锤子·土砂	9	组合模型 (凯罗武器)	wp/ham/bs_ham005	wp/ham/parts/op_ham003
4	大锤	273	金色的锤子·蛮颚	9	组合模型 (凯罗武器)	wp/ham/bs_ham005	wp/ham/parts/op_ham004
4	大锤	274	金色的锤子·痹贼	9	组合模型 (凯罗武器)	wp/ham/bs_ham005	wp/ham/parts/op_ham006
4	大锤	275	金色的锤子·骨锤	9	组合模型 (凯罗武器)	wp/ham/bs_ham005	wp/ham/parts/op_ham007
4	大锤	276	金色的锤子·尸套	9	组合模型 (凯罗武器)	wp/ham/bs_ham005	wp/ham/parts/op_ham008
4	大锤	277	金色的锤子·角	9	组合模型 (凯罗武器)	wp/ham/bs_ham005	wp/ham/parts/op_ham009
4	大锤	278	金色的锤子·爆锤	9	组合模型 (凯罗武器)	wp/ham/bs_ham005	wp/ham/parts/op_ham010
4	大锤	279	铠罗大锤·搔	10	组合模型 (凯罗武器)	wp/ham/bs_ham006	wp/ham/parts/op_ham001
4	大锤	280	铠罗大锤·毒妖	10	组合模型 (凯罗武器)	wp/ham/bs_ham006	wp/ham/parts/op_ham002
4	大锤	281	铠罗大锤·土砂	10	组合模型 (凯罗武器)	wp/ham/bs_ham006	wp/ham/parts/op_ham003
4	大锤	282	铠罗大锤·蛮颚	10	组合模型 (凯罗武器)	wp/ham/bs_ham006	wp/ham/parts/op_ham004
4	大锤	283	铠罗大锤·痹贼	10	组合模型 (凯罗武器)	wp/ham/bs_ham006	wp/ham/parts/op_ham006
4	大锤	284	铠罗大锤·骨锤	10	组合模型 (凯罗武器)	wp/ham/bs_ham006	wp/ham/parts/op_ham007
4	大锤	285	铠罗大锤·尸套	10	组合模型 (凯罗武器)	wp/ham/bs_ham006	wp/ham/parts/op_ham008
4	大锤	286	铠罗大锤·角	10	组合模型 (凯罗武器)	wp/ham/bs_ham006	wp/ham/parts/op_ham009
4	大锤	287	铠罗大锤·爆锤	10	组合模型 (凯罗武器)	wp/ham/bs_ham006	wp/ham/parts/op_ham010
4	大锤	288	铠罗大锤·水	11	组合模型 (凯罗武器)	wp/ham/bs_ham006	
4	大锤	289	铠罗大锤·冰	11	组合模型 (凯罗武器)	wp/ham/bs_ham006	
4	大锤	290	铠罗大锤·雷	11	组合模型 (凯罗武器)	wp/ham/bs_ham006	
4	大锤	291	铠罗大锤·睡眠	11	组合模型 (凯罗武器)	wp/ham/bs_ham006	
4	大锤	292	皇金锤·痹贼	11	组合模型 (凯罗武器)	wp/ham/bs_ham011	wp/ham/parts/op_ham006
4	大锤	293	皇金锤·尸套	11	组合模型 (凯罗武器)	wp/ham/bs_ham011	wp/ham/parts/op_ham008
4	大锤	294	皇金锤·爆锤	11	组合模型 (凯罗武器)	wp/ham/bs_ham011	wp/ham/parts/op_ham010
4	大锤	295	皇金锤·水	11	组合模型 (凯罗武器)	wp/ham/bs_ham012	
4	大锤	296	皇金锤·冰	11	组合模型 (凯罗武器)	wp/ham/bs_ham012	
4	大锤	297	皇金锤·雷	11	组合模型 (凯罗武器)	wp/ham/bs_ham012	
4	大锤	298	皇金锤·爆破	11	组合模型 (凯罗武器)	wp/ham/bs_ham012	
4	大锤	299	Unavailable	0	组合模型	wp/ham/bs_ham001	
4	大锤	300	Unavailable	0	组合模型	wp/ham/bs_ham001	
4	大锤	301	Unavailable	0	组合模型	wp/ham/bs_ham001	
4	大锤	302	Unavailable	0	组合模型	wp/ham/bs_ham001	
4	大锤	303	Unavailable	0	组合模型	wp/ham/bs_ham001	
4	大锤	304	Unavailable	0	组合模型	wp/ham/bs_ham001	
4	大锤	305	Unavailable	0	组合模型	wp/ham/bs_ham001	
4	大锤	306	Unavailable	0	组合模型	wp/ham/bs_ham001	
4	大锤	307	Unavailable	0	组合模型	wp/ham/bs_ham001	
4	大锤	308	Unavailable	0	组合模型	wp/ham/bs_ham001	
4	大锤	309	Unavailable	0	组合模型	wp/ham/bs_ham001	
4	大锤	310	Unavailable	0	组合模型	wp/ham/bs_ham001	
4	大锤	311	Unavailable	0	组合模型	wp/ham/bs_ham001	
4	大锤	312	Unavailable	0	组合模型	wp/ham/bs_ham001	
4	大锤	313	Unavailable	0	组合模型	wp/ham/bs_ham001	
4	大锤	314	Unavailable	0	组合模型	wp/ham/bs_ham001	
4	大锤	315	Unavailable	0	组合模型	wp/ham/bs_ham001	
4	大锤	316	Unavailable	0	组合模型	wp/ham/bs_ham001	
4	大锤	317	Unavailable	0	组合模型	wp/ham/bs_ham001	
4	大锤	318	Unavailable	0	组合模型	wp/ham/bs_ham001	
4	大锤	319	Unavailable	0	组合模型	wp/ham/bs_ham001	
4	大锤	320	Unavailable	0	组合模型	wp/ham/bs_ham001	
5	狩猎笛	0	Unavailable	0	组合模型	wp/hue/bs_hue001	
5	狩猎笛	1	Unavailable	0	组合模型	wp/hue/bs_hue001	
5	狩猎笛	2	Unavailable	0	组合模型	wp/hue/bs_hue001	
5	狩猎笛	3	Unavailable	0	组合模型	wp/hue/bs_hue001	
5	狩猎笛	4	Unavailable	0	组合模型	wp/hue/bs_hue001	
5	狩猎笛	5	Unavailable	0	组合模型	wp/hue/bs_hue001	
5	狩猎笛	10	金属风笛1	0	组合模型	wp/hue/bs_hue001	
5	狩猎笛	11	金属风笛2	0	组合模型	wp/hue/bs_hue001	
5	狩猎笛	12	金属风笛3	1	组合模型	wp/hue/bs_hue001	
5	狩猎笛	13	巨型风笛1	2	组合模型	wp/hue/bs_hue001	
5	狩猎笛	14	巨型风笛2	3	组合模型	wp/hue/bs_hue001	
5	狩猎笛	15	巨型风笛3	4	组合模型	wp/hue/bs_hue001	
5	狩猎笛	16	威猛风笛1	5	组合模型	wp/hue/bs_hue001	
5	狩猎笛	17	威猛风笛2	5	组合模型	wp/hue/bs_hue001	
5	狩猎笛	18	灭尽龙旋律	6	组合模型	wp/hue/bs_hue002	wp/hue/parts/op_hue001
5	狩猎笛	19	寂灭的章节	7	独立模型	wp/hue/hue004	
5	狩猎笛	20	闪电风笛1	2	组合模型	wp/hue/bs_hue001	
5	狩猎笛	21	闪电风笛2	3	组合模型	wp/hue/bs_hue001	
5	狩猎笛	22	雷鼓1	4	组合模型	wp/hue/bs_hue002	
5	狩猎笛	23	雷鼓2	5	组合模型	wp/hue/bs_hue002	
5	狩猎笛	24	雷鼓3	5	组合模型	wp/hue/bs_hue002	
5	狩猎笛	25	搔鸟风笛1	1	组合模型	wp/hue/bs_hue001	wp/hue/parts/op_hue003
5	狩猎笛	26	搔鸟风笛2	2	组合模型	wp/hue/bs_hue001	wp/hue/parts/op_hue003
5	狩猎笛	27	搔鸟风笛3	3	组合模型	wp/hue/bs_hue001	wp/hue/parts/op_hue003
5	狩猎笛	28	星空皮鼓1	4	组合模型	wp/hue/bs_hue002	wp/hue/parts/op_hue003
5	狩猎笛	29	星空皮鼓2	5	组合模型	wp/hue/bs_hue002	wp/hue/parts/op_hue003
5	狩猎笛	30	星空皮鼓3	5	组合模型	wp/hue/bs_hue002	wp/hue/parts/op_hue003
5	狩猎笛	31	女武神战铃	2	独立模型	wp/hue/hue002	
5	狩猎笛	32	女武神之笛	4	独立模型	wp/hue/hue002	
5	狩猎笛	33	樱战铃	5	独立模型	wp/hue/hue007	
5	狩猎笛	34	皇家战笛	6	独立模型	wp/hue/hue007	
5	狩猎笛	35	水流风笛1	1	组合模型	wp/hue/bs_hue001	
5	狩猎笛	36	水流风笛2	2	组合模型	wp/hue/bs_hue001	
5	狩猎笛	37	水流风笛3	3	组合模型	wp/hue/bs_hue001	
5	狩猎笛	38	激流铜锣1	4	组合模型	wp/hue/bs_hue002	
5	狩猎笛	39	激流铜锣2	5	组合模型	wp/hue/bs_hue002	
5	狩猎笛	40	激流铜锣3	5	组合模型	wp/hue/bs_hue002	
5	狩猎笛	41	优雅风笛1	3	组合模型	wp/hue/bs_hue001	wp/hue/parts/op_hue004
5	狩猎笛	42	优雅风笛2	4	组合模型	wp/hue/bs_hue001	wp/hue/parts/op_hue004
5	狩猎笛	43	琴弦	5	独立模型	wp/hue/hue005	
5	狩猎笛	44	冰凌琴弦	6	独立模型	wp/hue/hue005	
5	狩猎笛	45	骨制号角1	0	组合模型	wp/hue/bs_hue003	
5	狩猎笛	46	骨制号角2	0	组合模型	wp/hue/bs_hue003	
5	狩猎笛	47	骨制号角3	1	组合模型	wp/hue/bs_hue003	
5	狩猎笛	48	硬骨号角1	2	组合模型	wp/hue/bs_hue003	
5	狩猎笛	49	硬骨号角2	3	组合模型	wp/hue/bs_hue003	
5	狩猎笛	50	硬骨号角3	4	组合模型	wp/hue/bs_hue003	
5	狩猎笛	51	坚骨号角1	5	组合模型	wp/hue/bs_hue003	
5	狩猎笛	52	坚骨号角2	5	组合模型	wp/hue/bs_hue003	
5	狩猎笛	53	岩贼龙号角1	5	组合模型	wp/hue/bs_hue003	wp/hue/parts/op_hue006
5	狩猎笛	54	岩贼龙号角2	6	组合模型	wp/hue/bs_hue003	wp/hue/parts/op_hue006
5	狩猎笛	55	火炎号角1	2	组合模型	wp/hue/bs_hue003	wp/hue/parts/op_hue008
5	狩猎笛	56	火炎号角2	3	组合模型	wp/hue/bs_hue003	wp/hue/parts/op_hue008
5	狩猎笛	57	蛮颚龙长号1	4	组合模型	wp/hue/bs_hue004	wp/hue/parts/op_hue008
5	狩猎笛	58	蛮颚龙长号2	5	组合模型	wp/hue/bs_hue004	wp/hue/parts/op_hue008
5	狩猎笛	59	蛮颚龙长号3	5	组合模型	wp/hue/bs_hue004	wp/hue/parts/op_hue008
5	狩猎笛	60	花朵号角1	1	组合模型	wp/hue/bs_hue003	wp/hue/parts/op_hue005
5	狩猎笛	61	花朵号角2	2	组合模型	wp/hue/bs_hue003	wp/hue/parts/op_hue005
5	狩猎笛	62	花朵号角3	3	组合模型	wp/hue/bs_hue003	wp/hue/parts/op_hue005
5	狩猎笛	63	曼陀罗号角1	4	组合模型	wp/hue/bs_hue003	wp/hue/parts/op_hue005
5	狩猎笛	64	曼陀罗号角2	5	组合模型	wp/hue/bs_hue003	wp/hue/parts/op_hue005
5	狩猎笛	65	曼陀罗号角3	5	组合模型	wp/hue/bs_hue003	wp/hue/parts/op_hue005
5	狩猎笛	66	浮空龙号角1	2	组合模型	wp/hue/bs_hue003	wp/hue/parts/op_hue007
5	狩猎笛	67	浮空龙号角2	3	组合模型	wp/hue/bs_hue003	wp/hue/parts/op_hue007
5	狩猎笛	68	浮空龙长号1	4	组合模型	wp/hue/bs_hue004	wp/hue/parts/op_hue007
5	狩猎笛	69	浮空龙长号2	5	组合模型	wp/hue/bs_hue004	wp/hue/parts/op_hue007
5	狩猎笛	70	浮空龙长号3	5	组合模型	wp/hue/bs_hue004	wp/hue/parts/op_hue007
5	狩猎笛	71	爆鳞太鼓	5	独立模型	wp/hue/hue006	
5	狩猎笛	72	爆鳞鼓赤红星光	7	独立模型	wp/hue/hue006	
5	狩猎笛	73	音速号角1	1	组合模型	wp/hue/bs_hue004	wp/hue/parts/op_hue009
5	狩猎笛	74	音速号角2	2	组合模型	wp/hue/bs_hue004	wp/hue/parts/op_hue009
5	狩猎笛	75	音速号角3	3	组合模型	wp/hue/bs_hue004	wp/hue/parts/op_hue009
5	狩猎笛	76	皇家琉璃铃	4	独立模型	wp/hue/hue003	
5	狩猎笛	77	皇家琉璃铃改	5	独立模型	wp/hue/hue003	
5	狩猎笛	78	女王笛巨蜂	6	独立模型	wp/hue/hue003	
5	狩猎笛	79	尖刺号角1	2	组合模型	wp/hue/bs_hue004	wp/hue/parts/op_hue010
5	狩猎笛	80	尖刺号角2	3	组合模型	wp/hue/bs_hue004	wp/hue/parts/op_hue010
5	狩猎笛	81	骨锤龙号角1	4	组合模型	wp/hue/bs_hue003	wp/hue/parts/op_hue010
5	狩猎笛	82	骨锤龙号角2	5	组合模型	wp/hue/bs_hue003	wp/hue/parts/op_hue010
5	狩猎笛	83	骨锤龙号角3	5	组合模型	wp/hue/bs_hue003	wp/hue/parts/op_hue010
5	狩猎笛	84	龙骨古笛1	2	组合模型	wp/hue/bs_hue003	
5	狩猎笛	85	龙骨古笛2	3	组合模型	wp/hue/bs_hue003	
5	狩猎笛	86	龙骨古笛3	5	组合模型	wp/hue/bs_hue003	
5	狩猎笛	87	雷鸣笛	3	组合模型	wp/hue/bs_hue003	wp/hue/parts/op_hue011
5	狩猎笛	88	雷光笛1	5	组合模型	wp/hue/bs_hue004	wp/hue/parts/op_hue011
5	狩猎笛	89	雷光笛2	6	组合模型	wp/hue/bs_hue004	wp/hue/parts/op_hue011
5	狩猎笛	90	黑钢龙笛1	4	组合模型	wp/hue/bs_hue001	
5	狩猎笛	91	黑钢龙笛2	5	组合模型	wp/hue/bs_hue001	
5	狩猎笛	92	炎王琴	6	独立模型	wp/hue/hue001	
5	狩猎笛	93	炎王竖琴	7	独立模型	wp/hue/hue001	
5	狩猎笛	94	冥灯龙狩猎笛	7	组合模型	wp/hue/bs_hue002	wp/hue/parts/op_hue002
5	狩猎笛	100	锁缚的暴龙	5	独立模型	wp/hue/hue008	
5	狩猎笛	101	深邃之锁	6	独立模型	wp/hue/hue008	
5	狩猎笛	102	金色的龙笛·水	5	组合模型 (凯罗武器)	wp/hue/bs_hue005	
5	狩猎笛	103	金色的龙笛·龙	5	组合模型 (凯罗武器)	wp/hue/bs_hue005	
5	狩猎笛	104	金色的龙笛·麻痹	5	组合模型 (凯罗武器)	wp/hue/bs_hue005	
5	狩猎笛	105	金色的龙笛·飞甲	5	组合模型 (凯罗武器)	wp/hue/bs_hue005	wp/hue/parts/op_hue009
5	狩猎笛	106	金色的龙笛·搔	5	组合模型 (凯罗武器)	wp/hue/bs_hue005	wp/hue/parts/op_hue003
5	狩猎笛	107	金色的龙笛·毒妖	5	组合模型 (凯罗武器)	wp/hue/bs_hue005	wp/hue/parts/op_hue005
5	狩猎笛	108	金色的龙笛·蛮颚	5	组合模型 (凯罗武器)	wp/hue/bs_hue005	wp/hue/parts/op_hue008
5	狩猎笛	109	金色的龙笛·浮空	5	组合模型 (凯罗武器)	wp/hue/bs_hue005	wp/hue/parts/op_hue007
5	狩猎笛	110	金色的龙笛·风漂	5	组合模型 (凯罗武器)	wp/hue/bs_hue005	wp/hue/parts/op_hue004
5	狩猎笛	111	金色的龙笛·骨锤	5	组合模型 (凯罗武器)	wp/hue/bs_hue005	wp/hue/parts/op_hue010
5	狩猎笛	112	金色的龙笛·幻	5	组合模型 (凯罗武器)	wp/hue/bs_hue005	wp/hue/parts/op_hue011
5	狩猎笛	113	金色的龙笛·岩贼	5	组合模型 (凯罗武器)	wp/hue/bs_hue005	wp/hue/parts/op_hue006
5	狩猎笛	114	Unavailable	0	组合模型 (凯罗武器)	wp/hue/bs_hue001	
5	狩猎笛	115	铠罗风笛·飞甲	6	组合模型 (凯罗武器)	wp/hue/bs_hue006	wp/hue/parts/op_hue009
5	狩猎笛	116	铠罗风笛·搔	6	组合模型 (凯罗武器)	wp/hue/bs_hue006	wp/hue/parts/op_hue003
5	狩猎笛	117	铠罗风笛·毒妖	6	组合模型 (凯罗武器)	wp/hue/bs_hue006	wp/hue/parts/op_hue005
5	狩猎笛	118	铠罗风笛·蛮颚	6	组合模型 (凯罗武器)	wp/hue/bs_hue006	wp/hue/parts/op_hue008
5	狩猎笛	119	铠罗风笛·浮空	6	组合模型 (凯罗武器)	wp/hue/bs_hue006	wp/hue/parts/op_hue007
5	狩猎笛	120	铠罗风笛·风漂	6	组合模型 (凯罗武器)	wp/hue/bs_hue006	wp/hue/parts/op_hue004
5	狩猎笛	121	铠罗风笛·骨锤	6	组合模型 (凯罗武器)	wp/hue/bs_hue006	wp/hue/parts/op_hue010
5	狩猎笛	122	铠罗风笛·幻	6	组合模型 (凯罗武器)	wp/hue/bs_hue006	wp/hue/parts/op_hue011
5	狩猎笛	123	铠罗风笛·岩贼	6	组合模型 (凯罗武器)	wp/hue/bs_hue006	wp/hue/parts/op_hue006
5	狩猎笛	124	Unavailable	0	组合模型	wp/hue/bs_hue001	
5	狩猎笛	125	铠罗风笛·水	7	组合模型 (凯罗武器)	wp/hue/bs_hue006	
5	狩猎笛	126	铠罗风笛·龙	7	组合模型 (凯罗武器)	wp/hue/bs_hue006	
5	狩猎笛	127	铠罗风笛·麻痹	7	组合模型 (凯罗武器)	wp/hue/bs_hue006	
5	狩猎笛	128	皇后鼓	6	组合模型	wp/hue/bs_hue007	
5	狩猎笛	129	皇后鼓·炎妃	7	组合模型	wp/hue/bs_hue007	
5	狩猎笛	130	皇后鼓·灭尽	7	组合模型	wp/hue/bs_hue007	wp/hue/parts/op_hue001
5	狩猎笛	131	皇后鼓·冥灯	7	组合模型	wp/hue/bs_hue007	wp/hue/parts/op_hue002
5	狩猎笛	132	铠罗风笛·睡眠	7	组合模型 (凯罗武器)	wp/hue/bs_hue006	
5	狩猎笛	133	皇金龙笛·麻痹	7	组合模型 (凯罗武器)	wp/hue/bs_hue012	
5	狩猎笛	134	皇金龙笛·蛮颚	7	组合模型 (凯罗武器)	wp/hue/bs_hue011	wp/hue/parts/op_hue008
5	狩猎笛	135	皇金龙笛·幻	7	组合模型 (凯罗武器)	wp/hue/bs_hue011	wp/hue/parts/op_hue011
5	狩猎笛	136	皇金龙笛·岩贼	7	组合模型 (凯罗武器)	wp/hue/bs_hue011	wp/hue/parts/op_hue006
5	狩猎笛	137	皇金龙笛·风漂	7	组合模型 (凯罗武器)	wp/hue/bs_hue011	wp/hue/parts/op_hue004
5	狩猎笛	138	皇金龙笛·水	7	组合模型 (凯罗武器)	wp/hue/bs_hue012	
5	狩猎笛	139	皇金龙笛·龙	7	组合模型 (凯罗武器)	wp/hue/bs_hue012	
5	狩猎笛	140	防卫队支援型大鼓1	0	组合模型	wp/hue/bs_hue002	
5	狩猎笛	141	防卫队支援型大鼓2	2	组合模型	wp/hue/bs_hue002	
5	狩猎笛	142	防卫队支援型大鼓3	4	组合模型	wp/hue/bs_hue002	
